model,circuit,sample,batch,canonical,status,prefix_cycles,cycles,exact,completion_tokens,generation_id,file
google/gemini-3.1-pro-preview,rand_s910_g80_d10,1,max1,0,ok,1,32,0,25088,gen-1787538234-3vG78o7BdYXzWEsU2Qn6,results/records/google__gemini-3.1-pro-preview/rand_s910_g80_d10__s1__max1.json
google/gemini-3.1-pro-preview,rand_s910_g80_d10,2,feel1,0,ok,32,32,1,26877,gen-1787533607-VVhncFN7am24ePUvl7LS,results/records/google__gemini-3.1-pro-preview/rand_s910_g80_d10__s2__feel1.json
google/gemini-3.1-pro-preview,rand_s910_g80_d10,2,max1,0,ok,32,32,1,25643,gen-1787538267-tfcVK33lXrFk6S0aFMSm,results/records/google__gemini-3.1-pro-preview/rand_s910_g80_d10__s2__max1.json
google/gemini-3.1-pro-preview,rand_s911_g80_d10,0,feel1,0,ok,32,32,1,30825,,results/records/google__gemini-3.1-pro-preview/rand_s911_g80_d10__s0__feel1.json
google/gemini-3.1-pro-preview,rand_s911_g80_d10,0,max1,1,ok,32,32,1,30822,gen-1787538477-2egiih0lNaxTCUFzUpgN,results/records/google__gemini-3.1-pro-preview/rand_s911_g80_d10__s0__max1.json
google/gemini-3.1-pro-preview,rand_s911_g80_d10,1,feel1,0,ok,15,32,0,26683,,results/records/google__gemini-3.1-pro-preview/rand_s911_g80_d10__s1__feel1.json
google/gemini-3.1-pro-preview,rand_s911_g80_d10,1,max1,0,ok,23,32,0,45040,gen-1787538490-RZxFphUo8aYAeSjNI6y5,results/records/google__gemini-3.1-pro-preview/rand_s911_g80_d10__s1__max1.json
google/gemini-3.1-pro-preview,rand_s911_g80_d10,2,feel1,0,ok,13,32,0,42506,gen-1787533672-OGaTRfgLBemeu16gKRYK,results/records/google__gemini-3.1-pro-preview/rand_s911_g80_d10__s2__feel1.json
google/gemini-3.1-pro-preview,rand_s911_g80_d10,2,max1,0,ok,27,32,0,58459,gen-1787538502-h9TR7JJ3IXvPtg3OpUjM,results/records/google__gemini-3.1-pro-preview/rand_s911_g80_d10__s2__max1.json
google/gemini-3.1-pro-preview,rand_s912_g80_d10,0,feel1,0,ok,19,32,0,39890,,results/records/google__gemini-3.1-pro-preview/rand_s912_g80_d10__s0__feel1.json
google/gemini-3.1-pro-preview,rand_s912_g80_d10,0,max1,1,ok,32,32,1,28935,gen-1787538763-T0sli4uXI0BOWlu4rHvO,results/records/google__gemini-3.1-pro-preview/rand_s912_g80_d10__s0__max1.json
google/gemini-3.1-pro-preview,rand_s912_g80_d10,1,feel1,0,ok,32,32,1,29022,,results/records/google__gemini-3.1-pro-preview/rand_s912_g80_d10__s1__feel1.json
google/gemini-3.1-pro-preview,rand_s912_g80_d10,1,max1,0,ok,32,32,1,34808,gen-1787538770-FL6fPgFYUDViVpK1GWDE,results/records/google__gemini-3.1-pro-preview/rand_s912_g80_d10__s1__max1.json
google/gemini-3.1-pro-preview,rand_s912_g80_d10,2,feel1,0,ok,32,32,1,34076,gen-1787533733-ZArVrB5ZlGk8mDvjl55v,results/records/google__gemini-3.1-pro-preview/rand_s912_g80_d10__s2__feel1.json
google/gemini-3.1-pro-preview,rand_s912_g80_d10,2,max1,0,ok,32,32,1,34895,gen-1787538810-sNivSCTQUAH19p9cN5Fq,results/records/google__gemini-3.1-pro-preview/rand_s912_g80_d10__s2__max1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2210,0,feel1,0,ok,28,28,1,17069,gen-1787533010-uyFTeY4yNNN0cHssVzrL,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2210__s0__feel1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2210,0,max1,1,ok,28,28,1,25966,gen-1787537215-r57doT5lnKSQM3wYWlb1,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2210__s0__max1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2210,1,feel1,0,ok,28,28,1,30770,gen-1787533017-pNhRuArQNsEjTsk5NEs3,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2210__s1__feel1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2210,1,max1,0,ok,28,28,1,18083,gen-1787537250-nahowbA2rLYAzFpmFujt,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2210__s1__max1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2210,2,feel1,0,ok,27,28,0,18077,gen-1787533049-2j1V8Yyfj5SmTt6Sf3HL,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2210__s2__feel1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2210,2,max1,0,ok,28,28,1,16118,gen-1787537266-9a5kujcNZSO8KLMyNSNd,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2210__s2__max1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2211,0,feel1,0,ok,24,28,0,24240,gen-1787533149-QdKf12vxQhTXUSp6HWHm,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2211__s0__feel1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2211,0,max1,1,ok,28,28,1,24465,gen-1787537350-ZEKigZrazGMvSfOrFXyq,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2211__s0__max1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2211,1,feel1,0,ok,28,28,1,14547,gen-1787533169-W5N7KbDcD52bEgzgYkB9,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2211__s1__feel1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2211,1,max1,0,ok,28,28,1,28666,gen-1787537351-2Aux04YHG8F0eVOEqp3W,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2211__s1__max1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2211,2,feel1,0,ok,28,28,1,25488,gen-1787533181-Gi5JTIXQESQPLriNs9vE,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2211__s2__feel1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2211,2,max1,0,ok,28,28,1,14533,gen-1787537353-xfhc1HrKzHtfukypJYU5,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2211__s2__max1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2212,0,feel1,0,ok,28,28,1,16468,gen-1787533253-1sLIOpRNL1T70DMbHGet,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2212__s0__feel1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2212,0,max1,1,ok,3,28,0,28307,gen-1787537421-8EgoQHMrEORpYfrOj09J,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2212__s0__max1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2212,1,feel1,0,ok,28,28,1,18326,gen-1787533263-dBl7V0sd040Oc8moLiyW,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2212__s1__feel1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2212,1,max1,0,ok,28,28,1,25054,gen-1787537421-dnLtu23fgytsL26FRvWp,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2212__s1__max1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2212,2,feel1,0,ok,13,28,0,29900,gen-1787533265-9R8wDx7NbVx4DNjwxUYC,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2212__s2__feel1.json
google/gemini-3.1-pro-preview,rule30_k12_c28_s2212,2,max1,0,ok,28,28,1,28083,gen-1787537439-nVMPiJB6XWQ4fWpMqk43,results/records/google__gemini-3.1-pro-preview/rule30_k12_c28_s2212__s2__max1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2201,0,feel1,0,ok,13,32,0,22291,,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2201__s0__feel1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2201,0,max1,1,ok,16,32,0,25290,gen-1787537629-FF4rJb6euqiZ11ssaCN9,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2201__s0__max1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2201,1,feel1,0,ok,23,32,0,17129,,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2201__s1__feel1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2201,1,max1,0,ok,23,32,0,21981,gen-1787537644-lALIaSd7fHkgBcUku9LT,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2201__s1__max1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2201,2,feel1,0,ok,9,32,0,28059,gen-1787533328-5iA1k7rBm6hM3iGF4XC5,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2201__s2__feel1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2201,2,max1,0,ok,26,32,0,26314,gen-1787537660-uURO3Rk4pzbmNKyAHzPj,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2201__s2__max1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2202,0,feel1,0,ok,32,32,1,30670,,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2202__s0__feel1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2202,0,max1,1,ok,16,32,0,25293,gen-1787537840-0nDFpZl4re4iQH7eit5E,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2202__s0__max1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2202,1,feel1,0,ok,8,32,0,29519,,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2202__s1__feel1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2202,1,max1,0,ok,3,32,0,35238,gen-1787537850-t3iXCcN7DQkV4UuXnU14,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2202__s1__max1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2202,2,feel1,0,ok,5,32,0,28473,gen-1787533438-gi7bulHvK295SeM2mCwk,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2202__s2__feel1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2202,2,max1,0,ok,2,32,0,25739,gen-1787537851-cRExgEiQC7JgbKzAYGpd,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2202__s2__max1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2203,0,feel1,0,ok,32,32,1,22126,,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2203__s0__feel1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2203,0,max1,1,ok,1,32,0,25411,gen-1787538045-wRQ4GOdQuZEgtGCfZS6G,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2203__s0__max1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2203,1,feel1,0,ok,32,32,1,24548,,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2203__s1__feel1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2203,1,max1,0,ok,14,32,0,26234,gen-1787538053-DXgUGk9Kc4GmGDzw79tI,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2203__s1__max1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2203,2,feel1,0,ok,12,32,0,26263,gen-1787533539-sTZNjTHrhdEbXx5jM3RY,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2203__s2__feel1.json
google/gemini-3.1-pro-preview,rule30_k16_c32_s2203,2,max1,0,parse_error,0,32,0,1578,gen-1787538065-w85hznqUALrihydj3VEr,results/records/google__gemini-3.1-pro-preview/rule30_k16_c32_s2203__s2__max1.json
google/gemini-3.1-pro-preview,shift_reg_3,0,feel1,0,ok,8,8,1,2786,,results/records/google__gemini-3.1-pro-preview/shift_reg_3__s0__feel1.json
google/gemini-3.1-pro-preview,shift_reg_3,0,max1,1,ok,8,8,1,3473,gen-1787597321-AyAk9jCzcBLp0CPMAY68,results/records/google__gemini-3.1-pro-preview/shift_reg_3__s0__max1.json
google/gemini-3.1-pro-preview,tff_divider,0,feel1,0,ok,8,8,1,1339,,results/records/google__gemini-3.1-pro-preview/tff_divider__s0__feel1.json
google/gemini-3.1-pro-preview,tff_divider,0,max1,1,ok,8,8,1,1988,gen-1787597347-wsxYnEWrulcjqNevkIeQ,results/records/google__gemini-3.1-pro-preview/tff_divider__s0__max1.json
google/gemini-3.1-pro-preview,x2301,0,feel1,1,ok,28,28,1,15241,,results/records/google__gemini-3.1-pro-preview/x2301__s0__feel1.json
google/gemini-3.1-pro-preview,x2302,0,feel1,1,ok,28,28,1,17708,,results/records/google__gemini-3.1-pro-preview/x2302__s0__feel1.json
google/gemini-3.1-pro-preview,x2303,0,feel1,1,ok,28,28,1,30194,,results/records/google__gemini-3.1-pro-preview/x2303__s0__feel1.json
google/gemini-3.1-pro-preview,x2400,0,feel1,1,ok,28,28,1,30747,,results/records/google__gemini-3.1-pro-preview/x2400__s0__feel1.json
google/gemini-3.1-pro-preview,x2401,0,feel1,1,ok,28,28,1,21150,,results/records/google__gemini-3.1-pro-preview/x2401__s0__feel1.json
google/gemini-3.1-pro-preview,x2402,0,feel1,1,ok,28,28,1,18656,,results/records/google__gemini-3.1-pro-preview/x2402__s0__feel1.json
google/gemini-3.1-pro-preview,xor_from_nand,0,feel1,0,ok,8,8,1,2062,,results/records/google__gemini-3.1-pro-preview/xor_from_nand__s0__feel1.json
google/gemini-3.1-pro-preview,xor_from_nand,0,max1,1,ok,8,8,1,1711,gen-1787597361-szwt2GUzR8PljIKTiqLW,results/records/google__gemini-3.1-pro-preview/xor_from_nand__s0__max1.json
google/gemini-3.7-flash,chain_s2001_g100_d12,0,feel1,0,ok,1,24,0,31876,,results/records/google__gemini-3.7-flash/chain_s2001_g100_d12__s0__feel1.json
google/gemini-3.7-flash,chain_s2001_g100_d12,0,max1,1,ok,21,24,0,45932,,results/records/google__gemini-3.7-flash/chain_s2001_g100_d12__s0__max1.json
google/gemini-3.7-flash,chain_s2001_g100_d12,1,max1,0,parse_error,0,24,0,2821,gen-1787549535-nP4yHhAutIgnDAw2LUYm,results/records/google__gemini-3.7-flash/chain_s2001_g100_d12__s1__max1.json
google/gemini-3.7-flash,chain_s2001_g100_d12,2,max1,0,ok,12,24,0,44400,gen-1787549535-JAxRL7OaSdoFmHA3lu0b,results/records/google__gemini-3.7-flash/chain_s2001_g100_d12__s2__max1.json
google/gemini-3.7-flash,chain_s2002_g100_d12,0,feel1,0,ok,6,24,0,31875,,results/records/google__gemini-3.7-flash/chain_s2002_g100_d12__s0__feel1.json
google/gemini-3.7-flash,chain_s2002_g100_d12,0,max1,1,ok,16,24,0,40644,,results/records/google__gemini-3.7-flash/chain_s2002_g100_d12__s0__max1.json
google/gemini-3.7-flash,chain_s2002_g100_d12,1,max1,0,ok,6,24,0,22098,gen-1787549914-OUQ3aVJ32po7c0zTRSyw,results/records/google__gemini-3.7-flash/chain_s2002_g100_d12__s1__max1.json
google/gemini-3.7-flash,chain_s2002_g100_d12,2,max1,0,ok,1,24,0,38866,gen-1787549976-8SGJY8mQvuDjkVHRtTWi,results/records/google__gemini-3.7-flash/chain_s2002_g100_d12__s2__max1.json
google/gemini-3.7-flash,chain_s2003_g100_d12,0,feel1,0,ok,4,24,0,5770,,results/records/google__gemini-3.7-flash/chain_s2003_g100_d12__s0__feel1.json
google/gemini-3.7-flash,chain_s2003_g100_d12,0,max1,1,ok,2,24,0,5508,,results/records/google__gemini-3.7-flash/chain_s2003_g100_d12__s0__max1.json
google/gemini-3.7-flash,chain_s2003_g100_d12,1,max1,0,ok,3,24,0,3779,gen-1787550297-ucbwFURYQHAiTSMy6U5a,results/records/google__gemini-3.7-flash/chain_s2003_g100_d12__s1__max1.json
google/gemini-3.7-flash,chain_s2003_g100_d12,2,max1,0,ok,2,24,0,8769,gen-1787550318-lxRfobyrzzcWhMm61Y1c,results/records/google__gemini-3.7-flash/chain_s2003_g100_d12__s2__max1.json
google/gemini-3.7-flash,chain_s2004_g100_d12,0,feel1,0,ok,19,24,0,31778,,results/records/google__gemini-3.7-flash/chain_s2004_g100_d12__s0__feel1.json
google/gemini-3.7-flash,chain_s2004_g100_d12,0,max1,1,ok,11,24,0,27350,,results/records/google__gemini-3.7-flash/chain_s2004_g100_d12__s0__max1.json
google/gemini-3.7-flash,chain_s2004_g100_d12,1,max1,0,ok,5,24,0,46368,gen-1787550590-IOp4o1JXNkm4ZG6CxKbx,results/records/google__gemini-3.7-flash/chain_s2004_g100_d12__s1__max1.json
google/gemini-3.7-flash,chain_s2004_g100_d12,2,max1,0,ok,18,24,0,33857,gen-1787550798-EyjQtN6TDqdjivvFy26p,results/records/google__gemini-3.7-flash/chain_s2004_g100_d12__s2__max1.json
google/gemini-3.7-flash,chain_s4340_g40_d0,0,feel1,1,ok,12,12,1,5763,,results/records/google__gemini-3.7-flash/chain_s4340_g40_d0__s0__feel1.json
google/gemini-3.7-flash,chain_s4341_g40_d0,0,feel1,1,ok,12,12,1,5292,,results/records/google__gemini-3.7-flash/chain_s4341_g40_d0__s0__feel1.json
google/gemini-3.7-flash,chain_s4380_g80_d0,0,feel1,1,ok,12,12,1,6242,,results/records/google__gemini-3.7-flash/chain_s4380_g80_d0__s0__feel1.json
google/gemini-3.7-flash,chain_s4381_g80_d0,0,feel1,1,ok,12,12,1,3466,,results/records/google__gemini-3.7-flash/chain_s4381_g80_d0__s0__feel1.json
google/gemini-3.7-flash,chain_s4420_g120_d0,0,feel1,1,ok,12,12,1,7516,,results/records/google__gemini-3.7-flash/chain_s4420_g120_d0__s0__feel1.json
google/gemini-3.7-flash,chain_s4421_g120_d0,0,feel1,1,ok,12,12,1,5080,,results/records/google__gemini-3.7-flash/chain_s4421_g120_d0__s0__feel1.json
google/gemini-3.7-flash,chain_s5001_g150_d12,0,feel1,1,ok,10,24,0,33938,gen-1787585705-RnXsydAaiwdaaI1QCATI,results/records/google__gemini-3.7-flash/chain_s5001_g150_d12__s0__feel1.json
google/gemini-3.7-flash,chain_s5001_g150_d12,1,feel1,0,ok,6,24,0,42393,gen-1787585705-wwGO8uDSHg26Gx027pZI,results/records/google__gemini-3.7-flash/chain_s5001_g150_d12__s1__feel1.json
google/gemini-3.7-flash,chain_s5002_g150_d12,0,feel1,1,ok,9,24,0,47395,gen-1787585901-CzQmHn0uw0SiISHgHcAt,results/records/google__gemini-3.7-flash/chain_s5002_g150_d12__s0__feel1.json
google/gemini-3.7-flash,chain_s5002_g150_d12,1,feel1,0,ok,6,24,0,31237,gen-1787586129-vvN7eSjY14MwPPbElYWX,results/records/google__gemini-3.7-flash/chain_s5002_g150_d12__s1__feel1.json
google/gemini-3.7-flash,chain_s5101_g200_d12,0,feel1,1,ok,4,24,0,28733,gen-1787586294-tF9uZ4QysLmCVRTRdtA3,results/records/google__gemini-3.7-flash/chain_s5101_g200_d12__s0__feel1.json
google/gemini-3.7-flash,chain_s5101_g200_d12,1,feel1,0,ok,6,24,0,23448,gen-1787586434-3PwkAsLB6gridgQl9Bn4,results/records/google__gemini-3.7-flash/chain_s5101_g200_d12__s1__feel1.json
google/gemini-3.7-flash,chain_s5102_g200_d12,0,feel1,1,ok,6,24,0,29997,gen-1787586603-TiQcxg2lCcmAjKaherSv,results/records/google__gemini-3.7-flash/chain_s5102_g200_d12__s0__feel1.json
google/gemini-3.7-flash,chain_s5102_g200_d12,1,feel1,0,ok,1,24,0,10477,gen-1787586753-URpGaWMgQBiG3KVkVKYo,results/records/google__gemini-3.7-flash/chain_s5102_g200_d12__s1__feel1.json
google/gemini-3.7-flash,counter_3bit,0,feel1,0,ok,10,10,1,1378,,results/records/google__gemini-3.7-flash/counter_3bit__s0__feel1.json
google/gemini-3.7-flash,counter_3bit,0,max1,1,ok,10,10,1,1032,gen-1787597134-TodNEcSMvPVsgxZJMrAR,results/records/google__gemini-3.7-flash/counter_3bit__s0__max1.json
google/gemini-3.7-flash,lfsr_3,0,feel1,0,ok,10,10,1,2055,,results/records/google__gemini-3.7-flash/lfsr_3__s0__feel1.json
google/gemini-3.7-flash,lfsr_3,0,max1,1,ok,10,10,1,1819,gen-1787597176-fxP4j7lSdSGIU2yHxpK5,results/records/google__gemini-3.7-flash/lfsr_3__s0__max1.json
google/gemini-3.7-flash,mix_s2101_d16_c40,0,feel1,0,ok,5,40,0,32469,,results/records/google__gemini-3.7-flash/mix_s2101_d16_c40__s0__feel1.json
google/gemini-3.7-flash,mix_s2101_d16_c40,0,max1,1,ok,40,40,1,31314,,results/records/google__gemini-3.7-flash/mix_s2101_d16_c40__s0__max1.json
google/gemini-3.7-flash,mix_s2101_d16_c40,1,max1,0,ok,7,40,0,30829,gen-1787551040-1QMd0Z0i8TzdJQjFI1IP,results/records/google__gemini-3.7-flash/mix_s2101_d16_c40__s1__max1.json
google/gemini-3.7-flash,mix_s2101_d16_c40,2,max1,0,ok,40,40,1,36564,gen-1787551082-hq8a7Xf4bQuZxTsudtTq,results/records/google__gemini-3.7-flash/mix_s2101_d16_c40__s2__max1.json
google/gemini-3.7-flash,mix_s2102_d16_c40,0,feel1,0,ok,22,40,0,32465,,results/records/google__gemini-3.7-flash/mix_s2102_d16_c40__s0__feel1.json
google/gemini-3.7-flash,mix_s2102_d16_c40,0,max1,1,ok,27,40,0,32793,,results/records/google__gemini-3.7-flash/mix_s2102_d16_c40__s0__max1.json
google/gemini-3.7-flash,mix_s2102_d16_c40,1,max1,0,ok,28,40,0,49671,gen-1787551593-URM4Irn8kUTXO1uscUFo,results/records/google__gemini-3.7-flash/mix_s2102_d16_c40__s1__max1.json
google/gemini-3.7-flash,mix_s2102_d16_c40,2,max1,0,ok,40,40,1,34193,gen-1787551718-PHYm9FtHRBpWUPR3pvOw,results/records/google__gemini-3.7-flash/mix_s2102_d16_c40__s2__max1.json
google/gemini-3.7-flash,mix_s2103_d16_c40,0,feel1,0,ok,29,40,0,32215,,results/records/google__gemini-3.7-flash/mix_s2103_d16_c40__s0__feel1.json
google/gemini-3.7-flash,mix_s2103_d16_c40,0,max1,1,ok,21,40,0,36129,,results/records/google__gemini-3.7-flash/mix_s2103_d16_c40__s0__max1.json
google/gemini-3.7-flash,mix_s2103_d16_c40,1,max1,0,ok,17,40,0,36126,gen-1787552240-OJdO3gWnH56SLdLcqA4F,results/records/google__gemini-3.7-flash/mix_s2103_d16_c40__s1__max1.json
google/gemini-3.7-flash,mix_s2103_d16_c40,2,max1,0,ok,40,40,1,46885,gen-1787552297-fT7K5LsIDabeKap6CWNH,results/records/google__gemini-3.7-flash/mix_s2103_d16_c40__s2__max1.json
google/gemini-3.7-flash,mix_s2104_d16_c40,0,feel1,0,ok,11,40,0,32213,,results/records/google__gemini-3.7-flash/mix_s2104_d16_c40__s0__feel1.json
google/gemini-3.7-flash,mix_s2104_d16_c40,0,max1,1,ok,3,40,0,42923,,results/records/google__gemini-3.7-flash/mix_s2104_d16_c40__s0__max1.json
google/gemini-3.7-flash,mix_s2104_d16_c40,1,max1,0,ok,40,40,1,49001,gen-1787552540-x7G08YTIWScn7wjdXmIf,results/records/google__gemini-3.7-flash/mix_s2104_d16_c40__s1__max1.json
google/gemini-3.7-flash,mix_s2104_d16_c40,2,max1,0,ok,13,40,0,43332,gen-1787552777-R4uWW9RgyckeQc0tETCw,results/records/google__gemini-3.7-flash/mix_s2104_d16_c40__s2__max1.json
google/gemini-3.7-flash,mix_s5201_d24_c56,0,feel1,1,ok,1,56,0,8754,gen-1787587038-rCNI33FoxuEJflx6LFu0,results/records/google__gemini-3.7-flash/mix_s5201_d24_c56__s0__feel1.json
google/gemini-3.7-flash,mix_s5201_d24_c56,1,feel1,0,ok,27,56,0,64308,gen-1787587086-1AKZYYGHyxDGvqzGCaki,results/records/google__gemini-3.7-flash/mix_s5201_d24_c56__s1__feel1.json
google/gemini-3.7-flash,mix_s5202_d24_c56,0,feel1,1,ok,1,56,0,4162,gen-1787587398-6jTbkFZSy0n1ofVN4nPh,results/records/google__gemini-3.7-flash/mix_s5202_d24_c56__s0__feel1.json
google/gemini-3.7-flash,mix_s5202_d24_c56,1,feel1,0,ok,6,56,0,49559,gen-1787587422-j7hdFBzjmLTjpkaLPvRU,results/records/google__gemini-3.7-flash/mix_s5202_d24_c56__s1__feel1.json
google/gemini-3.7-flash,mix_s5301_d20_c48,0,feel1,1,ok,10,48,0,45572,gen-1787587764-4EbP6XL8y9k6LIu5Ur56,results/records/google__gemini-3.7-flash/mix_s5301_d20_c48__s0__feel1.json
google/gemini-3.7-flash,mix_s5301_d20_c48,1,feel1,0,ok,4,48,0,47942,gen-1787587924-MQjGFrE8m4hGCEa7W36m,results/records/google__gemini-3.7-flash/mix_s5301_d20_c48__s1__feel1.json
google/gemini-3.7-flash,mix_s5302_d20_c48,0,feel1,1,ok,8,48,0,44517,gen-1787588160-CUJl6guZIa9Ylj2LnjSE,results/records/google__gemini-3.7-flash/mix_s5302_d20_c48__s0__feel1.json
google/gemini-3.7-flash,mix_s5302_d20_c48,1,feel1,0,ok,15,48,0,34932,gen-1787588268-6XlwzpUnXe7k2HihMVEj,results/records/google__gemini-3.7-flash/mix_s5302_d20_c48__s1__feel1.json
google/gemini-3.7-flash,nand_chain_2,0,feel1,0,ok,8,8,1,1159,,results/records/google__gemini-3.7-flash/nand_chain_2__s0__feel1.json
google/gemini-3.7-flash,nand_chain_2,0,max1,1,ok,8,8,1,1323,gen-1787597218-mqXWCS3eyoe3Ql6wjLwr,results/records/google__gemini-3.7-flash/nand_chain_2__s0__max1.json
google/gemini-3.7-flash,nand_chain_4,0,feel1,0,ok,8,8,1,1070,,results/records/google__gemini-3.7-flash/nand_chain_4__s0__feel1.json
google/gemini-3.7-flash,nand_chain_4,0,max1,1,ok,8,8,1,902,gen-1787597238-CCMVKn8V0MeIknjcypzQ,results/records/google__gemini-3.7-flash/nand_chain_4__s0__max1.json
google/gemini-3.7-flash,nand_chain_8,0,feel1,0,ok,8,8,1,2077,,results/records/google__gemini-3.7-flash/nand_chain_8__s0__feel1.json
google/gemini-3.7-flash,nand_chain_8,0,max1,1,ok,8,8,1,1682,gen-1787597265-IwPHittMe15urjZzzk9s,results/records/google__gemini-3.7-flash/nand_chain_8__s0__max1.json
google/gemini-3.7-flash,nand_tree_8in,0,feel1,0,ok,8,8,1,3446,,results/records/google__gemini-3.7-flash/nand_tree_8in__s0__feel1.json
google/gemini-3.7-flash,nand_tree_8in,0,max1,1,ok,8,8,1,2475,gen-1787597296-rVqdIdRNL1i50jDRBM5N,results/records/google__gemini-3.7-flash/nand_tree_8in__s0__max1.json
google/gemini-3.7-flash,perm_s4616_d16_c40,0,feel1,1,ok,40,40,1,6691,,results/records/google__gemini-3.7-flash/perm_s4616_d16_c40__s0__feel1.json
google/gemini-3.7-flash,perm_s4617_d16_c40,0,feel1,1,ok,40,40,1,5926,,results/records/google__gemini-3.7-flash/perm_s4617_d16_c40__s0__feel1.json
google/gemini-3.7-flash,perm_s4624_d24_c40,0,feel1,1,ok,40,40,1,6971,,results/records/google__gemini-3.7-flash/perm_s4624_d24_c40__s0__feel1.json
google/gemini-3.7-flash,perm_s4625_d24_c40,0,feel1,1,ok,40,40,1,6611,,results/records/google__gemini-3.7-flash/perm_s4625_d24_c40__s0__feel1.json
google/gemini-3.7-flash,perm_s4632_d32_c40,0,feel1,1,ok,40,40,1,7846,,results/records/google__gemini-3.7-flash/perm_s4632_d32_c40__s0__feel1.json
google/gemini-3.7-flash,perm_s4633_d32_c40,0,feel1,1,ok,40,40,1,7498,,results/records/google__gemini-3.7-flash/perm_s4633_d32_c40__s0__feel1.json
google/gemini-3.7-flash,rand_s4015_g15_d8,0,feel1,1,ok,32,32,1,8658,,results/records/google__gemini-3.7-flash/rand_s4015_g15_d8__s0__feel1.json
