generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,api_key_disabled,api_key_name,app_name
gen-1787533199-foybDZYqOpiCVJTEuQbM,2026-08-24 00:59:59.970,0.077043,,0.004327,,0,4330,6622,6214,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,63510,61022,false,circuiteval-test-aug-22-2026,
gen-1787533181-Gi5JTIXQESQPLriNs9vE,2026-08-24 00:59:41.318,0.31583,,,,0,4987,25488,23686,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,147077,2493,false,circuiteval-test-aug-22-2026,
gen-1787533169-W5N7KbDcD52bEgzgYkB9,2026-08-24 00:59:29.035,0.184538,,,,0,4987,14547,13998,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,84151,2547,false,circuiteval-test-aug-22-2026,
gen-1787533149-QdKf12vxQhTXUSp6HWHm,2026-08-24 00:59:08.998,0.300854,,,,0,4987,24240,22283,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,137725,2209,false,circuiteval-test-aug-22-2026,
gen-1787533132-hwtjh8sFtbGrDd6uZblV,2026-08-24 00:58:52.494,0.066471,,-0.015577,,0,4330,6560,6132,4327,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,72112,6632,false,circuiteval-test-aug-22-2026,
gen-1787533114-XA7MTxMq3O87mqQuOjbY,2026-08-24 00:58:34.770,0.072091,,-0.015577,,0,4330,7122,6714,4327,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,66105,8666,false,circuiteval-test-aug-22-2026,
gen-1787533073-89nIldtsN5i90mNGXqWE,2026-08-24 00:57:53.820,0.058993,,0.004327,,0,4330,4817,4452,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,58516,6309,false,circuiteval-test-aug-22-2026,
gen-1787533049-2j1V8Yyfj5SmTt6Sf3HL,2026-08-24 00:57:29.980,0.226898,,,,0,4987,18077,17528,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,98927,2561,false,circuiteval-test-aug-22-2026,
gen-1787533017-pNhRuArQNsEjTsk5NEs3,2026-08-24 00:56:57.241,0.379214,,,,0,4987,30770,29731,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,187029,2744,false,circuiteval-test-aug-22-2026,
gen-1787533010-uyFTeY4yNNN0cHssVzrL,2026-08-24 00:56:50.042,0.214802,,,,0,4987,17069,16520,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,104394,2541,false,circuiteval-test-aug-22-2026,
gen-1787532973-N4WHyBp3D0fxU4tiTG1o,2026-08-24 00:56:13.210,0.070491,,-0.015577,,0,4330,6962,6555,4327,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,76563,73717,false,circuiteval-test-aug-22-2026,
gen-1787532950-KCB9zNPAQTsB9V0vaFDk,2026-08-24 00:55:50.592,0.064751,,-0.015577,,0,4330,6388,5982,4327,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,66374,63474,false,circuiteval-test-aug-22-2026,
gen-1787532934-D4liFtGs0U7PhKBUPRys,2026-08-24 00:55:34.277,0.088253,,0.004327,,0,4330,7743,7340,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,75159,52088,false,circuiteval-test-aug-22-2026,
gen-1787532913-IBpgPj8sswnCCqs35oiv,2026-08-24 00:55:13.887,0.569828,,,,0,5506,46568,45557,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,254962,3035,false,circuiteval-test-aug-22-2026,
gen-1787532701-DGZ04ZMA9RnWTXeCyZgw,2026-08-24 00:51:41.493,0.235031,,0.00479,,0,4793,22305,21796,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,228663,17660,false,circuiteval-test-aug-22-2026,
gen-1787532675-nnWVZ92DSUcAFjDJ9lUx,2026-08-24 00:51:15.342,1.74544,,,,0,5738,68670,67682,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,519191,5837,false,circuiteval-test-aug-22-2026,
gen-1787532646-b8BqEEkmFH3KX3lvLKRK,2026-08-24 00:50:46.447,0.590178,,,,0,5505,48264,47503,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,267225,2539,false,circuiteval-test-aug-22-2026,
gen-1787532542-BWDEqtQhIVOWbRv2rSau,2026-08-24 00:49:02.958,0.156911,,0.00479,,0,4793,14493,13984,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,132215,6723,false,circuiteval-test-aug-22-2026,
gen-1787532528-q24STm4qXTTjKgX8sgKW,2026-08-24 00:48:48.636,1.82139,,,,0,5738,71708,70309,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,540597,5531,false,circuiteval-test-aug-22-2026,
gen-1787532394-u3HJw4XtvYMa07MLXO0Y,2026-08-24 00:46:34.778,0.150064,,-0.017244,,0,4793,14910,14401,4790,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,147965,23055,false,circuiteval-test-aug-22-2026,
gen-1787532394-8Bnx8Jf8WPD4nYeHDQJd,2026-08-24 00:46:34.777,0.669672,,,,0,5496,54890,54125,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,306543,2447,false,circuiteval-test-aug-22-2026,
gen-1787532394-JE4ONo8Ruf0Aqw9k5TwW,2026-08-24 00:46:34.776,1.88044,,,,0,5738,74070,72946,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,555632,5127,false,circuiteval-test-aug-22-2026,
gen-1787532394-9Ku34uSM6rloa4iuIcCm,2026-08-24 00:46:34.775,1.95704,,,,0,5738,77134,75766,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,577890,4917,false,circuiteval-test-aug-22-2026,
gen-1787532394-LQN8ouLqg2D7Nwjwu2Hv,2026-08-24 00:46:34.774,0.141371,,0.00479,,0,4793,12939,12430,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,133582,23230,false,circuiteval-test-aug-22-2026,
gen-1787532394-sCCPdejETjwYSYAUaaAT,2026-08-24 00:46:34.772,0.539068,,,,0,5498,44006,42932,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,251406,4487,false,circuiteval-test-aug-22-2026,
gen-1787532118-QRDz7nBUCJFP87RefcEb,2026-08-24 00:41:58.117,0,,,,0,2687,1582,1582,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,true,true,,,,274299,4685,false,circuiteval-test-aug-22-2026,
gen-1787531925-XzZxhZiPIHlwPv7UpMW0,2026-08-24 00:38:45.539,0.419858,,,,0,6025,33984,33562,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,192399,2362,false,circuiteval-test-aug-22-2026,
gen-1787531810-gXzANFL1zL3U6J4TNeis,2026-08-24 00:36:50.663,0.173128,,0.005053,,0,5056,16049,15735,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,466956,8711,false,circuiteval-test-aug-22-2026,
gen-1787531499-SdQ8mZ832onwKALH1j6f,2026-08-24 00:31:39.738,1.37363,,,,0,6126,53720,52747,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,425697,5345,false,circuiteval-test-aug-22-2026,
gen-1787531446-KS7lKrna6SOT2h5gsb46,2026-08-24 00:30:46.113,0.753724,,,,0,6008,61809,61388,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,364371,2678,false,circuiteval-test-aug-22-2026,
gen-1787531260-qVj3ZuT07j9bVfzUMRP9,2026-08-24 00:27:39.939,0.196268,,0.005053,,0,5056,18363,18148,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,185869,184696,false,circuiteval-test-aug-22-2026,
gen-1787531137-x6U8KTmMC6IzfjcRx68R,2026-08-24 00:25:37.772,1.196205,,,,0,6126,46623,45613,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,361814,4497,false,circuiteval-test-aug-22-2026,
gen-1787530915-RCVpBGYt41DzLmLCthIa,2026-08-24 00:21:55.716,0.705746,,,,0,6019,57809,57487,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,344037,2658,false,circuiteval-test-aug-22-2026,
gen-1787530678-AnOJL5aNOAKtIE6ij9gd,2026-08-24 00:17:57.980,0.196798,,0.005053,,0,5056,18416,18201,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,237534,81279,false,circuiteval-test-aug-22-2026,
gen-1787530590-fjzBLALmVqEgBVMRDC6I,2026-08-24 00:16:30.796,1.715705,,,,0,6126,67403,66488,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,546763,5498,false,circuiteval-test-aug-22-2026,
gen-1787530396-aoIzkeDJA76vqedwu4vm,2026-08-24 00:13:16.003,0.573422,,,,0,6019,46782,46460,0,google/gemini-3.1-pro-preview-20260219,Google,standard,false,true,,STOP,stop,281741,2709,false,circuiteval-test-aug-22-2026,
gen-1787530200-ari2UhJab7iwyJrtHVBI,2026-08-24 00:10:00.008,1.32388,,,,0,6126,51730,50895,0,anthropic/claude-opus-5-20260723,Claude Platform on AWS,standard,false,true,,end_turn,stop,390638,4761,false,circuiteval-test-aug-22-2026,
gen-1787530200-RjeCU6Qxg7CqLskv0sj4,2026-08-24 00:09:59.997,0.174458,,0.005053,,0,5056,16182,15967,0,openai/gpt-5.6-sol-20260709,OpenAI,standard,false,true,,completed,stop,195793,194532,false,circuiteval-test-aug-22-2026,
gen-1787529856-YLPr6cLUoWP6A6pP3Vfw,2026-08-24 00:04:16.315,0.23471,,,,0,13228,5619,5178,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,47785,39144,false,circuiteval-test-aug-22-2026,
gen-1787529785-UKZ76GrNk9fh0nrrOFeC,2026-08-24 00:03:05.985,0.128882,,,,0,15936,9701,9092,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,69949,5799,false,circuiteval-test-aug-22-2026,
gen-1787529773-60LLCktpIJTVepSRKL3R,2026-08-24 00:02:53.730,0.018827,,-0.016635,,0,13239,21880,21338,10430,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,385786,4085,false,circuiteval-test-aug-22-2026,
gen-1787529738-HOF7PF55QZ8ohrmdpybh,2026-08-24 00:02:18.880,0.011749,,,,0,13228,4221,3840,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,46351,7923,false,circuiteval-test-aug-22-2026,
gen-1787529720-5TTKLbHoPYcAgzbLhq6K,2026-08-24 00:02:00.651,0.026102,,,,0,16837,10554,10011,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,52911,2279,false,circuiteval-test-aug-22-2026,
gen-1787529711-e0O9YbvuRAK7aZsFIggV,2026-08-24 00:01:51.647,0.02177,,,,0,15715,1211,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,8732,910,false,circuiteval-test-aug-22-2026,
gen-1787529688-keNTvKx07LXIa3NDp5Hh,2026-08-24 00:01:28.373,0.23552,,,,0,7180,6654,6214,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,50276,12533,false,circuiteval-test-aug-22-2026,
gen-1787529606-S4TcN7BDR6lONPjhAuWl,2026-08-24 00:00:06.490,0.170904,,,,0,8712,15348,14292,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,104231,6600,false,circuiteval-test-aug-22-2026,
gen-1787529597-J7uSjhKAF6RpYMlpfqot,2026-08-23 23:59:57.446,0.016098,,-0.008139,,0,7191,19024,18482,5103,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,330347,2129,false,circuiteval-test-aug-22-2026,
gen-1787529582-zwDmQU5rP5weYYTDLa3I,2026-08-23 23:59:42.037,0.028423,,,,0,7180,13314,12928,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,106036,8412,false,circuiteval-test-aug-22-2026,
gen-1787529568-izm4ygnbeYzwCDaow3Gc,2026-08-23 23:59:28.477,0.018304,,,,0,8862,7990,7447,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,37900,1838,false,circuiteval-test-aug-22-2026,
gen-1787529560-wtN7KuKeKsM61xUL5HZF,2026-08-23 23:59:20.673,0.014276,,,,0,8491,1157,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,7678,1130,false,circuiteval-test-aug-22-2026,
gen-1787529510-N4UMy2bT0NeRh8nrghkr,2026-08-23 23:58:30.859,0.2648,,,,0,13228,6622,6173,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,49569,11730,false,circuiteval-test-aug-22-2026,
gen-1787529376-DxFjATgxjIJl9xSNDeQO,2026-08-23 23:56:16.579,0.336892,,,,0,15936,30502,29876,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,205292,6244,false,circuiteval-test-aug-22-2026,
gen-1787529214-R7VU8EopmbCmqVyvXmd1,2026-08-23 23:53:34.070,0.019561,,-0.01554,,0,13239,22489,21947,9743,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,383243,2479,false,circuiteval-test-aug-22-2026,
gen-1787529196-mrUFooCrY1fogCB7fM1Q,2026-08-23 23:53:16.270,0.031823,,,,0,13228,14258,13888,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,179977,5571,false,circuiteval-test-aug-22-2026,
gen-1787529162-60mLvoRVbcydzOe46atN,2026-08-23 23:52:42.231,0.02499,,,,0,16837,9961,9418,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,51734,2093,false,circuiteval-test-aug-22-2026,
gen-1787529153-aH7mHSo2BfHDOLA07WcB,2026-08-23 23:52:33.369,0.022415,,,,0,15715,1340,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,8730,1427,false,circuiteval-test-aug-22-2026,
gen-1787529120-2xZKY8Wr1DwiZ7NU4lkj,2026-08-23 23:51:59.948,0.3788,,,,0,16252,9918,9457,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,75686,44720,false,circuiteval-test-aug-22-2026,
gen-1787528965-nSXsSrkDUo14eFoQfa0K,2026-08-23 23:49:25.200,0.328366,,,,0,19548,28927,28342,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,187301,5192,false,circuiteval-test-aug-22-2026,
gen-1787528922-EJyZ5JMzKPEWLmINNcK2,2026-08-23 23:48:42.935,0.029226,,-0.019959,,0,16263,34423,33881,12514,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,587794,1531,false,circuiteval-test-aug-22-2026,
gen-1787528876-MLETFatzaFNwEvijFIhV,2026-08-23 23:47:56.028,0.043853,,,,0,16252,19895,19520,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,243711,14070,false,circuiteval-test-aug-22-2026,
gen-1787528853-fzzUOMVuqQaZ8vD6g0sz,2026-08-23 23:47:33.883,0.031013,,,,0,20822,12376,11833,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,68936,2298,false,circuiteval-test-aug-22-2026,
gen-1787528845-IWwcSMaO2RQ4CCMywXlv,2026-08-23 23:47:25.373,0.026077,,,,0,19327,1350,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,8359,1169,false,circuiteval-test-aug-22-2026,
gen-1787528819-73KxnZTKUFsEmsEmP0hU,2026-08-23 23:46:59.681,0.12653,,,,0,10204,2517,2070,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,25478,5984,false,circuiteval-test-aug-22-2026,
gen-1787528800-6xpzQFvc81Ub4sZFQSLA,2026-08-23 23:46:40.268,0.129528,,,,0,12324,10488,9621,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,75648,4511,false,circuiteval-test-aug-22-2026,
gen-1787528751-IWB5PuMmkTejEeybcQ5Z,2026-08-23 23:45:51.696,0.009349,,-0.012935,,0,10215,10388,9846,8110,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,213377,1621,false,circuiteval-test-aug-22-2026,
gen-1787528728-gbJTOFMEKXGUIQIKkAJ5,2026-08-23 23:45:28.980,0.013277,,,,0,10204,5363,4992,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,70902,24750,false,circuiteval-test-aug-22-2026,
gen-1787528719-YjGVyFvokrdnUBpnC6j6,2026-08-23 23:45:19.581,0.013712,,,,0,12822,4749,4206,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,32006,2570,false,circuiteval-test-aug-22-2026,
gen-1787528710-swZHTgF3VqYLN6Gmtx9V,2026-08-23 23:45:10.694,0.020068,,,,0,12103,1593,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,8742,917,false,circuiteval-test-aug-22-2026,
gen-1787528708-ZDZnj6xHi7Hq4aHDz725,2026-08-23 23:45:08.874,0.11117,,,,0,10204,2005,1536,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,19874,11782,false,circuiteval-test-aug-22-2026,
gen-1787528648-Uy0k29bPCNE7zR2SEn7s,2026-08-23 23:44:08.720,0.104838,,,,0,12324,8019,6810,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,61843,5431,false,circuiteval-test-aug-22-2026,
gen-1787528635-AEHDHeNM0aARVANlyvAi,2026-08-23 23:43:55.574,0.009167,,-0.012771,,0,10215,10112,9570,8007,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,183997,2002,false,circuiteval-test-aug-22-2026,
gen-1787528626-zEPKSDByMx22F4vMGPay,2026-08-23 23:43:46.475,0.018733,,,,0,12103,1326,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,8888,1034,false,circuiteval-test-aug-22-2026,
gen-1787528626-FSJ7SZv2VnlnMxaYtEau,2026-08-23 23:43:46.465,0.015425,,,,0,10204,6437,6016,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,82047,3659,false,circuiteval-test-aug-22-2026,
gen-1787528626-UZqYH4nIcZ829eNWRTe2,2026-08-23 23:43:46.460,0.012771,,,,0,12806,4250,3707,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,22035,1902,false,circuiteval-test-aug-22-2026,
gen-1787528010-tRJkz7Rj7kefYRYcGyc3,2026-08-23 23:33:29.946,0.440465,,,,0,7189,13484,13406,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,107058,106661,false,circuiteval-test-aug-22-2026,
gen-1787527328-IYLMGxPvX3qVPAlAISFL,2026-08-23 23:22:08.438,1.18923,,,,0,8660,117191,117001,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,681260,4503,false,circuiteval-test-aug-22-2026,
gen-1787526758-DuqUurRtch9ZgIQt4Af3,2026-08-23 23:12:38.630,0.059963,,-0.008046,,0,7104,74301,74195,5045,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,1410241,4135,false,circuiteval-test-aug-22-2026,
gen-1787526691-lMHegZSAJUAVbUywuznd,2026-08-23 23:11:31.597,0.108349,,,,0,7189,53276,53184,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,636601,9192,false,circuiteval-test-aug-22-2026,
gen-1787526641-EokasQWjXDqsuTeCshap,2026-08-23 23:10:41.981,0.049303,,,,0,8700,24555,24410,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,116545,2140,false,circuiteval-test-aug-22-2026,
gen-1787526636-gjkQ3AJpcg5tnwskmHb0,2026-08-23 23:10:36.548,0.013041,,,,0,8436,921,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,5302,692,false,circuiteval-test-aug-22-2026,
gen-1787526607-cVaoQyX4xH47XMbQL22U,2026-08-23 23:10:07.681,0.308135,,,,0,7189,9073,8995,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,83723,80515,false,circuiteval-test-aug-22-2026,
gen-1787526392-BOQGc4PY0iL1dfpzEqa9,2026-08-23 23:06:32.306,0.38278,,,,0,8660,36546,36162,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,215002,4598,false,circuiteval-test-aug-22-2026,
gen-1787526315-LdsC61nSurvtNfr4Bdkn,2026-08-23 23:05:15.715,0.114335,,-0.008622,,0,7104,142963,142857,5406,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,2310161,1447,false,circuiteval-test-aug-22-2026,
gen-1787526238-G4zS40B215X3mZIX3gS1,2026-08-23 23:03:58.198,0.062785,,,,0,7189,30494,30400,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,398164,21093,false,circuiteval-test-aug-22-2026,
gen-1787526109-QBlyxivrcMjUEOlPP0fn,2026-08-23 23:01:49.471,0.056975,,,,0,8705,28646,28502,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,128613,1976,false,circuiteval-test-aug-22-2026,
gen-1787526103-jeNJ3EcXfU36lYqoL9SH,2026-08-23 23:01:43.529,0.013016,,,,0,8436,916,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,5740,709,false,circuiteval-test-aug-22-2026,
gen-1787526035-tVCmXk7qyAuJ6NeX5cND,2026-08-23 23:00:35.638,0.231505,,,,0,4319,6997,6785,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,67586,6918,false,circuiteval-test-aug-22-2026,
gen-1787525719-LhThAKcANac3tXW9OgzM,2026-08-23 22:55:19.184,1.130554,,,,0,5232,112009,111672,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,672905,5098,false,circuiteval-test-aug-22-2026,
gen-1787525419-L1fAaMpqsGSEn6bWv3zh,2026-08-23 22:50:19.304,0.043455,,-0.005142,,0,4234,54105,53799,3224,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,895703,1327,false,circuiteval-test-aug-22-2026,
gen-1787525397-lfVwodGEu2Z4ADnMxQzI,2026-08-23 22:49:57.627,0.108765,,,,0,4319,53843,53504,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,637796,3861,false,circuiteval-test-aug-22-2026,
gen-1787525341-jWWHAbTfauQtBna1WAbe,2026-08-23 22:49:01.297,0.025443,,,,0,5044,12561,12146,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,77908,2395,false,circuiteval-test-aug-22-2026,
gen-1787525324-IRgpwvNuBki6G3qQi3b2,2026-08-23 22:48:44.076,0.024213,,,,0,5008,3841,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,17065,598,false,circuiteval-test-aug-22-2026,
gen-1787525297-7FgbsdryjRki68w78QDS,2026-08-23 22:48:17.126,0.36668,,,,0,4324,11502,11217,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,100283,6431,false,circuiteval-test-aug-22-2026,
gen-1787525047-jRkK3EhUjc5CIc8AGeFl,2026-08-23 22:44:07.074,0.423386,,,,0,5238,41291,40929,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,249761,4147,false,circuiteval-test-aug-22-2026,
gen-1787524784-LxtE9O9dooRTmFWvvHHy,2026-08-23 22:39:44.134,0.046268,,-0.004786,,0,4239,57544,57132,3001,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,934857,2611,false,circuiteval-test-aug-22-2026,
gen-1787524722-bPU1zm6Oq2xlxbRW7zji,2026-08-23 22:38:42.916,0.110461,,,,0,4324,54690,54400,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,600968,62241,false,circuiteval-test-aug-22-2026,
gen-1787524710-2Uh0LRPcpsQCrh9OEwyZ,2026-08-23 22:38:30.419,0.028443,,,,0,5048,14160,13608,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,73608,1870,false,circuiteval-test-aug-22-2026,
gen-1787524698-Wz4sDeSFAYcv73eOoZN6,2026-08-23 22:38:18.791,0.016514,,,,0,5014,2300,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,11440,716,false,circuiteval-test-aug-22-2026,
gen-1787524632-YFLsoN6zQffV8kY8pBTG,2026-08-23 22:37:12.437,0.25584,,,,0,2874,8049,7904,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,66084,65625,false,circuiteval-test-aug-22-2026,
gen-1787524503-sO0OiCAvv3Mm09i8WW2P,2026-08-23 22:35:03.220,0.218792,,,,0,3506,21178,20956,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,129022,5481,false,circuiteval-test-aug-22-2026,
gen-1787524394-NxHYcbA6S1RU8zHTohDI,2026-08-23 22:33:14.794,0.031519,,-0.003264,,0,2789,39252,39041,2047,deepseek/deepseek-v4-pro-20260423,StreamLake,standard,false,true,,stop,stop,652159,2554,false,circuiteval-test-aug-22-2026,
gen-1787524387-PvTWAgwyo7EL2ApATcEp,2026-08-23 22:33:07.148,0.05683,,,,0,2874,28056,27840,0,openai/gpt-5-mini-2025-08-07,OpenAI,standard,false,true,,completed,stop,335584,21208,false,circuiteval-test-aug-22-2026,
gen-1787524333-k9btCGs1aLUuhW8ijQlg,2026-08-23 22:32:13.472,0.026191,,,,0,3265,13316,13037,0,google/gemini-3.7-flash-20260813,Google,standard,false,true,,STOP,stop,61165,1942,false,circuiteval-test-aug-22-2026,
gen-1787524241-1OBLoGg5qGqbLENajifB,2026-08-23 22:30:41.255,0.142727,,,,0,3282,27889,0,0,anthropic/claude-4.5-haiku-20251001,Amazon Bedrock,standard,false,true,,end_turn,stop,91855,547,false,circuiteval-test-aug-22-2026,
gen-1787524168-fZYRMqpVZmahc6TjyWVK,2026-08-23 22:29:28.407,0.276655,,,,0,2879,8742,8525,0,openai/gpt-5.5-20260423,OpenAI,standard,false,true,,completed,stop,72140,71425,false,circuiteval-test-aug-22-2026,
gen-1787524006-iYXjFTQHg4ygvLjh5dnz,2026-08-23 22:26:46.080,0.283114,,,,0,3512,27609,26929,0,anthropic/claude-sonnet-5-20260630,Claude Platform on AWS,standard,false,true,,end_turn,stop,162231,4607,false,circuiteval-test-aug-22-2026,
